SVN,Frame,Memory,Memory (Managed),Gen 0 GC,Gen 1 GC,Gen 2 GC,Processors,Frame Rate,Frame Time,Shadow Primitives,Render Primitives,Render Process,Updater Process,Loader Process,Sound Process
1.6,594,0,179437104,752,95,37,4,22,0.045075,2838,3655,97,19,0,1
1.6,595,0,179502392,752,95,37,4,23,0.044266,2838,3655,97,19,0,1
1.6,596,0,179551368,752,95,37,4,21,0.046831,2838,3655,97,19,0,1
1.6,597,0,179592248,752,95,37,4,21,0.047610,2838,3659,97,19,0,1
1.6,598,0,179657520,752,95,37,4,21,0.047011,2838,3659,97,19,0,1
1.6,599,0,179706448,752,95,37,4,21,0.046870,2838,3659,97,19,0,1
1.6,600,0,178238872,753,95,37,4,21,0.047231,2838,3658,97,34,2,2
1.6,601,0,178287944,753,95,37,4,21,0.047178,2838,3655,97,34,2,2
1.6,602,0,178336976,753,95,37,4,21,0.047043,2838,3655,97,34,2,2
1.6,603,0,178394200,753,95,37,4,21,0.047439,2838,3655,97,34,2,2
1.6,604,0,178426904,753,95,37,4,21,0.047022,2841,3658,97,34,2,2
1.6,605,0,178492264,753,95,37,4,21,0.046802,2841,3658,97,34,2,2
1.6,606,0,178564880,753,95,37,4,23,0.044323,2841,3658,98,21,0,1
1.6,607,0,178605576,753,95,37,4,23,0.043242,2841,3658,98,21,0,1
1.6,608,0,178646384,753,95,37,4,23,0.043190,2842,3659,98,21,0,1
1.6,609,0,178703616,753,95,37,4,23,0.043335,2842,3659,98,21,0,1
1.6,610,0,178736336,753,95,37,4,23,0.042767,2842,3659,98,21,0,1
1.6,611,0,178785248,753,95,37,4,23,0.042812,2842,3659,98,21,0,1
1.6,612,0,178842336,753,95,37,4,24,0.042469,2842,3659,96,22,0,2
1.6,613,0,178891360,753,95,37,4,23,0.043447,2842,3659,96,22,0,2
1.6,614,0,178964904,753,95,37,4,22,0.045595,2842,3659,96,22,0,2
1.6,615,0,179013944,753,95,37,4,21,0.046694,2842,3659,96,22,0,2
1.6,616,0,179046640,753,95,37,4,21,0.047728,2842,3659,96,22,0,2
1.6,617,0,179118144,753,95,37,4,21,0.048751,2842,3659,96,22,0,2
1.6,618,0,179175176,753,95,37,4,20,0.048924,2842,3659,95,18,0,2
1.6,619,0,179224168,753,95,37,4,20,0.049067,2842,3659,95,18,0,2
1.6,620,0,179256696,753,95,37,4,20,0.049510,2842,3659,95,18,0,2
1.6,621,0,179305736,753,95,37,4,20,0.049559,2842,3659,95,18,0,2
1.6,622,0,179362832,753,95,37,4,20,0.049934,2842,3659,95,18,0,2
1.6,623,0,179411664,753,95,37,4,20,0.048988,2842,3659,95,18,0,2
1.6,624,0,179477088,753,95,37,4,21,0.047482,2842,3659,96,19,0,2
1.6,625,0,179551128,753,95,37,4,21,0.046547,2845,3662,96,19,0,2
1.6,626,0,179608288,753,95,37,4,22,0.045843,2845,3662,96,19,0,2
1.6,627,0,179657304,753,95,37,4,22,0.045400,2845,3662,96,19,0,2
1.6,628,0,179689840,753,95,37,4,22,0.046343,2845,3662,96,19,0,2
1.6,629,0,179746264,753,95,37,4,21,0.046626,2845,3662,96,19,0,2
1.6,630,0,178279976,754,95,37,4,21,0.046626,2845,3662,92,16,0,3
1.6,631,0,178345352,754,95,37,4,21,0.046600,2845,3662,92,16,0,3
1.6,632,0,178378024,754,95,37,4,21,0.047333,2845,3662,92,16,0,3
1.6,633,0,178418752,754,95,37,4,21,0.046754,2845,3662,92,16,0,3
1.6,634,0,178467792,754,95,37,4,22,0.046355,2845,3662,92,16,0,3
1.6,635,0,178516872,754,95,37,4,22,0.046070,2847,3664,92,16,0,3
1.6,636,0,178574088,754,95,37,4,22,0.045982,2847,3664,94,19,0,1
1.6,637,0,178631200,754,95,37,4,22,0.045505,2847,3664,94,19,0,1
1.6,638,0,178680224,754,95,37,4,22,0.044565,2847,3664,94,19,0,1
1.6,639,0,178712936,754,95,37,4,23,0.043931,2847,3664,94,19,0,1
1.6,640,0,178761904,754,95,37,4,23,0.043780,2847,3664,94,19,0,1
1.6,641,0,178819080,754,95,37,4,23,0.043033,2847,3664,94,19,0,1
1.6,642,0,178851736,754,95,37,4,24,0.042393,2847,3664,96,20,0,1
1.6,643,0,178925360,754,95,37,4,23,0.042748,2847,3664,96,20,0,1
1.6,644,0,178966088,754,95,37,4,23,0.042646,2847,3664,96,20,0,1
1.6,645,0,178998768,754,95,37,4,23,0.042576,2847,3664,96,20,0,1
1.6,646,0,179047752,754,95,37,4,24,0.042507,2847,3664,96,20,0,1
1.6,647,0,179113128,754,95,37,4,23,0.042767,2849,3664,96,20,0,1
1.6,648,0,179153976,754,95,37,4,23,0.042597,2849,3664,96,21,0,1
1.6,649,0,179211184,754,95,37,4,24,0.042546,2849,3664,96,21,0,1
1.6,650,0,179268400,754,95,37,4,24,0.042545,2852,3667,96,21,0,1
1.6,651,0,179317392,754,95,37,4,23,0.043034,2852,3667,96,21,0,1
1.6,652,0,179349912,754,95,37,4,23,0.042842,2852,3667,96,21,0,1
1.6,653,0,179415256,754,95,37,4,23,0.043228,2852,3667,96,21,0,1
1.6,654,0,179479864,754,95,37,4,23,0.043387,2852,3667,98,22,0,1
1.6,655,0,179528808,754,95,37,4,23,0.043999,2852,3667,98,22,0,1
1.6,656,0,179569656,754,95,37,4,23,0.043863,2852,3667,98,22,0,1
1.6,657,0,179610504,754,95,37,4,23,0.043819,2852,3667,98,22,0,1
1.6,658,0,179667664,754,95,37,4,23,0.044343,2852,3667,98,22,0,1
1.6,659,0,179724728,754,95,37,4,22,0.045248,2852,3667,98,22,0,1
1.6,660,0,179765024,754,95,37,4,22,0.044770,2852,3667,99,21,0,1
1.6,661,0,176934768,755,96,37,4,22,0.044795,2852,3667,99,21,0,1
1.6,662,0,177000256,755,96,37,4,22,0.044911,2852,3667,99,21,0,1
1.6,663,0,177032864,755,96,37,4,22,0.044784,2852,3667,99,21,0,1
1.6,664,0,177073720,755,96,37,4,22,0.044575,2852,3667,99,21,0,1
1.6,665,0,177139136,755,96,37,4,23,0.043993,2852,3667,99,21,0,1
1.6,666,0,177179656,755,96,37,4,23,0.044116,2852,3667,98,23,0,1
1.6,667,0,177277640,755,96,37,4,22,0.044452,2852,3667,98,23,0,1
1.6,668,0,177326528,755,96,37,4,23,0.044220,2852,3667,98,23,0,1
1.6,669,0,177367264,755,96,37,4,23,0.043095,2852,3667,98,23,0,1
1.6,670,0,177408152,755,96,37,4,23,0.043721,2852,3667,98,23,0,1
1.6,671,0,177457088,755,96,37,4,23,0.043502,2852,3667,98,23,0,1
1.6,672,0,177538776,755,96,37,4,23,0.043482,2854,3667,98,21,0,3
1.6,673,0,177612176,755,96,37,4,23,0.043568,2854,3667,98,21,0,3
1.6,674,0,177644672,755,96,37,4,23,0.044191,2854,3667,98,21,0,3
1.6,675,0,177718272,755,96,37,4,23,0.044077,2855,3668,98,21,0,3
1.6,676,0,177758960,755,96,37,4,23,0.044054,2850,3672,98,21,0,3
1.6,677,0,177791576,755,96,37,4,23,0.043588,2850,3672,98,21,0,3
1.6,678,0,177848632,755,96,37,4,23,0.043502,2850,3672,97,23,0,2
1.6,679,0,177905840,755,96,37,4,23,0.044137,2850,3669,97,23,0,2
1.6,680,0,177962944,755,96,37,4,23,0.044163,2850,3668,97,23,0,2
1.6,681,0,178003720,755,96,37,4,22,0.045357,2850,3668,97,23,0,2
1.6,682,0,178052744,755,96,37,4,22,0.045501,2850,3668,97,23,0,2
1.6,683,0,178109928,755,96,37,4,22,0.045591,2850,3668,97,23,0,2
1.6,684,0,178174880,755,96,37,4,22,0.044703,2849,3748,97,21,0,2
1.6,685,0,178215632,755,96,37,4,22,0.044815,2857,3755,97,21,0,2
1.6,686,0,178290208,755,96,37,4,22,0.044607,2865,3764,97,21,0,2
1.6,687,0,178355592,755,96,37,4,22,0.045070,2864,3767,97,21,0,2
1.6,688,0,178388280,755,96,37,4,23,0.044430,2867,3770,97,21,0,2
1.6,689,0,178445328,755,96,37,4,23,0.043952,2718,3780,97,21,0,2
1.6,690,0,177006864,756,96,37,4,23,0.043197,2756,3768,97,22,0,4
1.6,691,0,177055968,756,96,37,4,24,0.042346,2713,3741,97,22,0,4
1.6,692,0,177113152,756,96,37,4,24,0.042078,2474,3743,97,22,0,4
1.6,693,0,177170272,756,96,37,4,24,0.041529,1924,3431,97,22,0,4
1.6,694,0,177202912,756,96,37,4,24,0.041000,1555,2420,97,22,0,4
1.6,695,0,177251928,756,96,37,4,25,0.039828,1195,1922,97,22,0,4
1.6,696,0,177284624,756,96,37,4,26,0.038612,879,1566,97,22,0,4
1.6,697,0,177349696,756,96,37,4,27,0.036614,770,1430,92,20,0,1
1.6,698,0,177405224,756,96,37,4,28,0.035796,907,1346,92,20,0,1
1.6,699,0,177446128,756,96,37,4,29,0.034111,920,1359,92,20,0,1
1.6,700,0,177486984,756,96,37,4,31,0.032139,703,1243,92,20,0,1
1.6,701,0,177527880,756,96,37,4,33,0.030720,700,1308,92,20,0,1
1.6,702,0,177585104,756,96,37,4,34,0.029089,689,1405,92,20,0,1
1.6,703,0,177650560,756,96,37,4,36,0.027932,680,1555,92,20,0,1
1.6,704,0,177765072,756,96,37,4,37,0.027138,688,1799,92,20,0,1
1.6,705,0,177879544,756,96,37,4,36,0.027812,711,2368,92,20,0,1
1.6,706,0,177969456,756,96,37,4,35,0.028295,894,3018,86,29,0,2
1.6,707,0,178025848,756,96,37,4,34,0.029248,898,3178,86,29,0,2
1.6,708,0,178066648,756,96,37,4,33,0.030607,900,3236,86,29,0,2
1.6,709,0,178115544,756,96,37,4,32,0.031552,902,3244,86,29,0,2
1.6,710,0,178148224,756,96,37,4,30,0.033103,906,3260,86,29,0,2
1.6,711,0,178196976,756,96,37,4,30,0.033352,904,3243,86,29,0,2
1.6,712,0,178229680,756,96,37,4,29,0.034572,903,3244,86,29,0,2
1.6,713,0,178286712,756,96,37,4,29,0.034999,914,3251,86,29,0,2
1.6,714,0,178319392,756,96,37,4,28,0.035711,913,3252,98,34,0,1
1.6,715,0,178375624,756,96,37,4,28,0.035801,917,3263,98,34,0,1
1.6,716,0,178416424,756,96,37,4,28,0.035979,918,3267,98,34,0,1
1.6,717,0,178457280,756,96,37,4,28,0.036068,920,3273,98,34,0,1
1.6,718,0,178506136,756,96,37,4,28,0.035587,923,3287,98,34,0,1
1.6,719,0,177221240,757,96,37,4,28,0.035929,925,3285,98,34,0,1
1.6,720,0,177253976,757,96,37,4,27,0.036680,928,3316,98,34,0,1
1.6,721,0,177336248,757,96,37,4,27,0.037279,929,3318,97,33,0,2
1.6,722,0,177393504,757,96,37,4,27,0.037263,934,3313,97,33,0,2
1.6,723,0,177442504,757,96,37,4,27,0.037420,934,3313,97,33,0,2
1.6,724,0,177475200,757,96,37,4,27,0.037514,941,3329,97,33,0,2
1.6,725,0,177579960,757,96,37,4,27,0.037103,937,3337,97,33,0,2
1.6,726,0,177628880,757,96,37,4,27,0.037040,941,3339,97,33,0,2
1.6,727,0,177669752,757,96,37,4,27,0.036996,939,3341,97,33,0,2
1.6,728,0,177718064,757,96,37,4,27,0.037523,946,3342,97,29,0,3
1.6,729,0,177781424,757,96,37,4,27,0.037165,949,3344,97,29,0,3
1.6,730,0,177830464,757,96,37,4,27,0.037094,950,3352,97,29,0,3
1.6,731,0,177870920,757,96,37,4,27,0.036614,1169,3421,97,29,0,3
1.6,732,0,177911800,757,96,37,4,27,0.036379,1170,3423,97,29,0,3
1.6,733,0,177952664,757,96,37,4,27,0.036660,1172,3423,97,29,0,3
1.6,734,0,177985296,757,96,37,4,27,0.037027,1172,3423,97,29,0,3
1.6,735,0,178042472,757,96,37,4,27,0.037388,1172,3423,97,30,0,1
1.6,736,0,178172664,757,96,37,4,27,0.037677,1172,3423,97,30,0,1
1.6,737,0,179656824,758,96,37,4,26,0.039129,1172,3423,97,30,0,1
1.6,738,0,179705904,758,96,37,4,26,0.038599,1174,3425,97,30,0,1
1.6,739,0,179754712,758,96,37,4,26,0.039037,1174,3425,97,30,0,1
1.6,740,0,179795568,758,96,37,4,26,0.038922,1174,3425,97,30,0,1
1.6,741,0,179836320,758,96,37,4,25,0.039295,1174,3425,97,30,0,1
1.6,742,0,179885200,758,96,37,4,25,0.039701,1174,3425,98,29,0,2
1.6,743,0,179942488,758,96,37,4,25,0.039668,1174,3425,98,29,0,2
1.6,744,0,179991560,758,96,37,4,25,0.039879,1172,3425,98,29,0,2
1.6,745,0,180040600,758,96,37,4,25,0.039715,1176,3426,98,29,0,2
1.6,746,0,180073312,758,96,37,4,25,0.039805,1172,3424,98,29,0,2
1.6,747,0,180114128,758,96,37,4,26,0.038196,1174,3423,98,29,0,2
1.6,748,0,180154936,758,96,37,4,26,0.038253,1170,3416,98,29,0,2
1.6,749,0,180195768,758,96,37,4,26,0.038263,1173,3416,97,31,0,1
1.6,750,0,180261208,758,96,37,4,26,0.038308,1169,3413,97,31,0,1
1.6,751,0,180293896,758,96,37,4,26,0.038245,1169,3413,97,31,0,1
1.6,752,0,180326552,758,96,37,4,26,0.037861,1169,3413,97,31,0,1
1.6,753,0,180391920,758,96,37,4,26,0.038110,1169,3413,97,31,0,1
1.6,754,0,180424480,758,96,37,4,26,0.038053,1169,3413,97,31,0,1
1.6,755,0,180473432,758,96,37,4,26,0.038021,1169,3413,97,31,0,1
1.6,756,0,180514320,758,96,37,4,26,0.038241,1169,3413,97,35,0,2
1.6,757,0,180578496,758,96,37,4,26,0.038403,1169,3413,97,35,0,2
1.6,758,0,180627552,758,96,37,4,26,0.038895,1169,3413,97,35,0,2
1.6,759,0,180660248,758,96,37,4,26,0.038744,1175,3430,97,35,0,2
1.6,760,0,180709336,758,96,37,4,26,0.038821,1175,3432,97,35,0,2
1.6,761,0,180750120,758,96,37,4,26,0.038800,1173,3428,97,35,0,2
1.6,762,0,180782840,758,96,37,4,25,0.039253,1183,3427,97,35,0,2
1.6,763,0,178102128,759,97,37,4,26,0.039161,1185,3451,97,30,0,2
1.6,764,0,178173640,759,97,37,4,26,0.039196,1183,3443,97,30,0,2
1.6,765,0,178206224,759,97,37,4,25,0.039228,1183,3441,97,30,0,2
1.6,766,0,178255264,759,97,37,4,26,0.039019,1188,3441,97,30,0,2
1.6,767,0,178296088,759,97,37,4,26,0.038729,1133,3433,97,30,0,2
1.6,768,0,178337008,759,97,37,4,26,0.038214,1081,3445,97,30,0,2
1.6,769,0,178377824,759,97,37,4,26,0.038516,1081,3445,97,30,0,2
1.6,770,0,178418728,759,97,37,4,26,0.037913,1086,3447,96,29,0,1
1.6,771,0,178499928,759,97,37,4,26,0.038260,1030,3417,96,29,0,1
1.6,772,0,178540584,759,97,37,4,27,0.037547,1030,3417,96,29,0,1
1.6,773,0,178573264,759,97,37,4,27,0.037177,1030,3414,96,29,0,1
1.6,774,0,178622192,759,97,37,4,27,0.037260,1030,3414,96,29,0,1
1.6,775,0,178671264,759,97,37,4,27,0.037263,1030,3413,96,29,0,1
1.6,776,0,178703856,759,97,37,4,26,0.039055,1030,3413,96,29,0,1
1.6,777,0,178744480,759,97,37,4,25,0.040309,1030,3413,94,26,0,1
1.6,778,0,178801728,759,97,37,4,25,0.040395,1027,3413,94,26,0,1
1.6,779,0,178850752,759,97,37,4,25,0.040256,1027,3413,94,26,0,1
1.6,780,0,178891456,759,97,37,4,25,0.040141,1027,3413,94,26,0,1
1.6,781,0,178932320,759,97,37,4,25,0.039671,1027,3413,94,26,0,1
1.6,782,0,178973192,759,97,37,4,25,0.039825,1027,3413,94,26,0,1
1.6,783,0,179022096,759,97,37,4,25,0.040555,1027,3413,94,26,0,1
1.6,784,0,179070216,759,97,37,4,25,0.040569,1027,3413,97,30,0,1
1.6,785,0,179119224,759,97,37,4,25,0.040568,1027,3413,97,30,0,1
1.6,786,0,179160072,759,97,37,4,26,0.039045,1027,3413,97,30,0,1
1.6,787,0,179209088,759,97,37,4,26,0.038136,1030,3416,97,30,0,1
1.6,788,0,179241688,759,97,37,4,26,0.038166,1030,3416,97,30,0,1
1.6,789,0,179290640,759,97,37,4,26,0.038062,1030,3416,97,30,0,1
1.6,790,0,179347816,759,97,37,4,26,0.039189,1030,3416,97,30,0,1
1.6,791,0,179388696,759,97,37,4,25,0.039677,1030,3416,95,31,0,1
1.6,792,0,179445784,759,97,37,4,25,0.039603,1030,3416,95,31,0,1
1.6,793,0,179486672,759,97,37,4,25,0.039843,1030,3416,95,31,0,1
1.6,794,0,179527536,759,97,37,4,25,0.039586,1030,3416,95,31,0,1
1.6,795,0,179568312,759,97,37,4,25,0.039959,1030,3416,95,31,0,1
1.6,796,0,179601000,759,97,37,4,25,0.039446,1030,3416,95,31,0,1
1.6,797,0,178116960,760,97,37,4,25,0.039590,1030,3416,95,31,0,1
1.6,798,0,178174248,760,97,37,4,25,0.039591,1030,3416,96,28,0,1
1.6,799,0,178223288,760,97,37,4,25,0.039806,1030,3416,96,28,0,1
1.6,800,0,178272144,760,97,37,4,26,0.038467,1030,3416,96,28,0,1
1.6,801,0,178304856,760,97,37,4,26,0.038188,1030,3416,96,28,0,1
1.6,802,0,178345744,760,97,37,4,26,0.038273,1030,3416,96,28,0,1
1.6,803,0,178402912,760,97,37,4,26,0.037800,1030,3416,96,28,0,1
1.6,804,0,178435536,760,97,37,4,26,0.037862,1030,3416,96,28,0,1
1.6,805,0,178484336,760,97,37,4,27,0.037318,1030,3416,96,31,0,1
1.6,806,0,178549704,760,97,37,4,26,0.037779,1030,3416,96,31,0,1
1.6,807,0,178582392,760,97,37,4,27,0.037586,1030,3416,96,31,0,1
1.6,808,0,178623152,760,97,37,4,26,0.037973,1030,3416,96,31,0,1
1.6,809,0,178663832,760,97,37,4,27,0.037488,1030,3416,96,31,0,1
1.6,810,0,178704592,760,97,37,4,26,0.037992,1030,3416,96,31,0,1
1.6,811,0,178753496,760,97,37,4,26,0.037764,1030,3416,96,31,0,1
1.6,812,0,178786264,760,97,37,4,26,0.038248,1030,3416,97,35,0,2
1.6,813,0,178835168,760,97,37,4,26,0.038064,1030,3416,97,35,0,2
1.6,814,0,178884104,760,97,37,4,26,0.037805,1030,3416,97,35,0,2
1.6,815,0,178916760,760,97,37,4,26,0.038163,1030,3416,97,35,0,2
1.6,816,0,178973784,760,97,37,4,27,0.037537,1030,3416,97,35,0,2
1.6,817,0,179014640,760,97,37,4,26,0.037920,1030,3416,97,35,0,2
1.6,818,0,179047296,760,97,37,4,27,0.037523,1030,3416,97,35,0,2
1.6,819,0,179096160,760,97,37,4,26,0.038606,1030,3416,96,33,0,2
1.6,820,0,179137120,760,97,37,4,26,0.038939,1030,3416,96,33,0,2
1.6,821,0,179186136,760,97,37,4,25,0.039619,1030,3416,96,33,0,2
1.6,822,0,179235160,760,97,37,4,25,0.039828,1030,3416,96,33,0,2
1.6,823,0,179275920,760,97,37,4,25,0.040047,1030,3416,96,33,0,2
1.6,824,0,179316728,760,97,37,4,25,0.040631,1030,3416,96,33,0,2
1.6,825,0,179357552,760,97,37,4,25,0.040453,1030,3416,96,33,0,2
1.6,826,0,179398280,760,97,37,4,24,0.041243,1030,3416,90,25,0,1
1.6,827,0,179455456,760,97,37,4,25,0.040546,1030,3416,90,25,0,1
1.6,828,0,179488120,760,97,37,4,24,0.040877,1030,3416,90,25,0,1
1.6,829,0,179528936,760,97,37,4,25,0.039911,1030,3416,90,25,0,1
1.6,830,0,179577976,760,97,37,4,25,0.040099,1030,3416,90,25,0,1
1.6,831,0,179626936,760,97,37,4,25,0.039325,1030,3416,90,25,0,1
1.6,832,0,178101888,761,97,37,4,26,0.038677,1030,3416,90,25,0,1
1.6,833,0,178151008,761,97,37,4,26,0.038605,1030,3416,97,32,0,1
1.6,834,0,178216368,761,97,37,4,26,0.038058,1030,3416,97,32,0,1
1.6,835,0,178285984,761,97,37,4,26,0.038274,1030,3416,97,32,0,1
1.6,836,0,178318664,761,97,37,4,27,0.037192,1030,3416,97,32,0,1
1.6,837,0,178367536,761,97,37,4,27,0.037316,1030,3416,97,32,0,1
1.6,838,0,178416568,761,97,37,4,27,0.036805,1030,3416,97,32,0,1
1.6,839,0,178457408,761,97,37,4,26,0.038606,1030,3416,97,32,0,1
1.6,840,0,178489888,761,97,37,4,25,0.039416,1030,3416,96,29,0,3
1.6,841,0,178547120,761,97,37,4,25,0.040542,1030,3416,96,29,0,3
1.6,842,0,178596152,761,97,37,4,24,0.040953,1028,3416,96,29,0,3
1.6,843,0,178645208,761,97,37,4,25,0.040625,1028,3416,96,29,0,3
1.6,844,0,178702376,761,97,37,4,24,0.041231,1028,3416,96,29,0,3
1.6,845,0,178743240,761,97,37,4,25,0.040500,766,3354,96,29,0,3
1.6,846,0,178775952,761,97,37,4,24,0.041466,766,3354,96,29,0,3
1.6,847,0,178840848,761,97,37,4,24,0.041257,766,3354,97,29,0,2
1.6,848,0,178881640,761,97,37,4,24,0.041595,766,3354,97,29,0,2
1.6,849,0,178914296,761,97,37,4,25,0.039579,766,3354,97,29,0,2
1.6,850,0,178971480,761,97,37,4,26,0.037989,766,3354,97,29,0,2
1.6,851,0,179004200,761,97,37,4,27,0.036879,766,3354,97,29,0,2
1.6,852,0,179045016,761,97,37,4,28,0.036277,766,3354,97,29,0,2
1.6,853,0,179077712,761,97,37,4,28,0.036157,766,3354,97,29,0,2
1.6,854,0,179134904,761,97,37,4,28,0.035371,766,3354,97,37,0,1
1.6,855,0,179175736,761,97,37,4,28,0.035849,766,3354,97,37,0,1
1.6,856,0,179248768,761,97,37,4,29,0.034961,766,3354,97,37,0,1
1.6,857,0,179289656,761,97,37,4,29,0.035017,766,3354,97,37,0,1
1.6,858,0,179330512,761,97,37,4,29,0.034880,766,3354,97,37,0,1
1.6,859,0,179371240,761,97,37,4,29,0.034778,766,3358,97,37,0,1
1.6,860,0,179403952,761,97,37,4,29,0.034622,766,3358,97,37,0,1
1.6,861,0,179452880,761,97,37,4,29,0.034386,766,3358,97,37,0,1
1.6,862,0,179485648,761,97,37,4,29,0.034432,766,3358,97,33,0,1
1.6,863,0,179542832,761,97,37,4,29,0.034494,766,3358,97,33,0,1
1.6,864,0,179600008,761,97,37,4,29,0.034527,766,3356,97,33,0,1
1.6,865,0,179632688,761,97,37,4,29,0.034215,766,3355,97,33,0,1
1.6,866,0,178156056,762,97,37,4,29,0.034640,766,3354,97,33,0,1
1.6,867,0,178188712,762,97,37,4,29,0.034638,766,3354,97,33,0,1
1.6,868,0,178245888,762,97,37,4,29,0.034443,766,3354,97,33,0,1
1.6,869,0,178303088,762,97,37,4,28,0.035191,766,3354,97,33,0,1
1.6,870,0,178343056,762,97,37,4,28,0.036214,766,3354,96,34,0,2
1.6,871,0,178408472,762,97,37,4,27,0.036971,766,3354,96,34,0,2
1.6,872,0,178457432,762,97,37,4,27,0.037595,766,3354,96,34,0,2
1.6,873,0,178490152,762,97,37,4,26,0.038540,772,3357,96,34,0,2
1.6,874,0,178530928,762,97,37,4,26,0.038348,772,3357,96,34,0,2
1.6,875,0,178579928,762,97,37,4,26,0.038352,781,3360,96,34,0,2
1.6,876,0,178620728,762,97,37,4,26,0.038130,781,3360,96,34,0,2
1.6,877,0,178669800,762,97,37,4,26,0.038352,781,3360,98,35,0,3
1.6,878,0,178725296,762,97,37,4,26,0.038614,781,3360,98,35,0,3
1.6,879,0,178782512,762,97,37,4,26,0.038694,781,3360,98,35,0,3
1.6,880,0,178831528,762,97,37,4,26,0.038662,781,3360,98,35,0,3
1.6,881,0,178864136,762,97,37,4,26,0.038825,781,3360,98,35,0,3
1.6,882,0,178904832,762,97,37,4,26,0.038903,781,3360,98,35,0,3
1.6,883,0,178937536,762,97,37,4,26,0.038238,781,3360,98,35,0,3
1.6,884,0,178986464,762,97,37,4,26,0.038979,781,3360,97,37,0,1
1.6,885,0,179060064,762,97,37,4,25,0.039434,781,3360,97,37,0,1
1.6,886,0,179092760,762,97,37,4,26,0.039194,781,3360,97,37,0,1
1.6,887,0,179141792,762,97,37,4,25,0.039385,781,3360,97,37,0,1
1.6,888,0,179182688,762,97,37,4,26,0.039156,783,3360,97,37,0,1
1.6,889,0,179223512,762,97,37,4,26,0.039191,783,3360,97,37,0,1
1.6,890,0,179256176,762,97,37,4,26,0.038022,783,3360,97,37,0,1
1.6,891,0,179296344,762,97,37,4,27,0.037484,783,3360,95,31,0,2
1.6,892,0,179353592,762,97,37,4,27,0.036899,783,3360,95,31,0,2
1.6,893,0,179410808,762,97,37,4,27,0.036850,783,3360,95,31,0,2
1.6,894,0,179435384,762,97,37,4,27,0.036424,783,3360,95,31,0,2
1.6,895,0,179484384,762,97,37,4,28,0.035994,783,3360,95,31,0,2
1.6,896,0,179517040,762,97,37,4,28,0.036337,783,3360,95,31,0,2
1.6,897,0,179574056,762,97,37,4,27,0.036490,783,3360,95,31,0,2
1.6,898,0,179614872,762,97,37,4,27,0.036647,783,3360,97,35,0,3
1.6,899,0,179655776,762,97,37,4,28,0.035974,783,3360,97,35,0,3
1.6,900,0,179704760,762,97,37,4,27,0.036404,783,3360,97,35,0,3
1.6,901,0,178196472,763,97,37,4,27,0.036547,783,3360,97,35,0,3
1.6,902,0,178245544,763,97,37,4,27,0.036779,783,3360,97,35,0,3
1.6,903,0,178278256,763,97,37,4,27,0.036895,783,3360,97,35,0,3
1.6,904,0,178319128,763,97,37,4,27,0.036400,783,3360,97,35,0,3
1.6,905,0,178374592,763,97,37,4,28,0.036359,783,3360,97,38,0,3
1.6,906,0,178407216,763,97,37,4,28,0.036174,783,3360,97,38,0,3
1.6,907,0,178456160,763,97,37,4,28,0.035693,783,3360,97,38,0,3
1.6,908,0,178488816,763,97,37,4,28,0.035422,783,3360,97,38,0,3
1.6,909,0,178537816,763,97,37,4,28,0.035660,783,3360,97,38,0,3
1.6,910,0,178562192,763,97,37,4,28,0.035441,783,3360,97,38,0,3
1.6,911,0,178611216,763,97,37,4,28,0.035119,783,3360,97,38,0,3
1.6,912,0,178660216,763,97,37,4,29,0.034788,783,3360,97,38,0,3
1.6,913,0,178701056,763,97,37,4,29,0.034626,783,3360,97,35,0,1
1.6,914,0,178750064,763,97,37,4,29,0.034931,783,3360,97,35,0,1
1.6,915,0,178781736,763,97,37,4,29,0.035016,783,3360,97,35,0,1
1.6,916,0,178830808,763,97,37,4,28,0.035456,783,3360,97,35,0,1
1.6,917,0,178863312,763,97,37,4,28,0.035700,783,3360,97,35,0,1
1.6,918,0,178895928,763,97,37,4,28,0.035979,783,3360,97,35,0,1
1.6,919,0,178944656,763,97,37,4,28,0.035560,783,3360,97,35,0,1
1.6,920,0,178969184,763,97,37,4,28,0.035608,783,3360,97,35,0,1
1.6,921,0,179026160,763,97,37,4,28,0.036112,783,3360,98,37,0,3
1.6,922,0,179058136,763,97,37,4,28,0.036247,783,3360,98,37,0,3
1.6,923,0,179107096,763,97,37,4,28,0.035895,783,3360,98,37,0,3
1.6,924,0,179147936,763,97,37,4,27,0.036570,783,3360,98,37,0,3
1.6,925,0,179172480,763,97,37,4,27,0.036827,783,3360,98,37,0,3
1.6,926,0,179221360,763,97,37,4,27,0.036888,783,3360,98,37,0,3
1.6,927,0,179245840,763,97,37,4,27,0.036387,783,3360,98,37,0,3
1.6,928,0,179302984,763,97,37,4,28,0.035868,783,3360,97,35,0,2
1.6,929,0,179335568,763,97,37,4,28,0.035920,783,3360,97,35,0,2
1.6,930,0,179384536,763,97,37,4,27,0.036734,783,3360,97,35,0,2
1.6,931,0,179433520,763,97,37,4,27,0.036618,783,3360,97,35,0,2
1.6,932,0,179458024,763,97,37,4,27,0.036518,783,3360,97,35,0,2
1.6,933,0,179507032,763,97,37,4,27,0.036918,783,3360,97,35,0,2
1.6,934,0,179531504,763,97,37,4,28,0.036072,783,3360,97,35,0,2
1.6,935,0,179588704,763,97,37,4,28,0.036070,783,3360,98,34,0,2
